text,label,source,transformation,modified_fact,source_text
"Trump adds new twist to immigration proposals, but legal doubts persist. WASHINGTON (Reuters) - Republican presidential candidate Donald Trump’s proposal for suspending immigration from parts of the world with a history of terrorism could have a legal basis, but his assertion that it be part of a broader ban on Muslim immigrants makes it constitutionally untenable, legal scholars say. The new twist in Trump’s anti-Muslim rhetoric came in the aftermath of a horrific weekend shooting massacre at a Florida nightclub by the American-born son of Afghan immigrants. In a fiery speech on Monday, he expanded on his proposed temporary ban on Muslims entering the United States, vowing if elected to halt immigration from any area of the world where there is a “proven history of terrorism” against America or its allies. He also accused the Muslim-American community of broad complicity in attacks such as the Orlando shooting, which was carried out by a gunman pledging allegiance to Islamic State, and threatened “big consequences” for those who fail to inform on their neighbors. Many legal experts said Trump’s proposal for a religion-based ban would be unlikely to pass the test of U.S. constitutional guarantees of religious freedom, due process and equal protection and would likely be struck down by the courts if he tried to implement them by presidential decree. However, a ban on immigrants from certain countries has some precedent and might pass muster. Some see that new proposal as reminiscent of the congressional Chinese Exclusion Act of 1882, which was used for years to halt the influx of Chinese laborers and has been widely considered a black mark on America’s immigration record. But Trump’s overall immigration plan would go beyond that, targeting not just a country or a region of the world but also a religion, something that no modern U.S. president has done. “This is an absurd proposal to build a Fortress America and pull up the drawbridges,” said John Bellinger, former legal adviser to the Bush administration. President Barack Obama took a veiled swipe at Trump on Tuesday, saying such ideas represented a “dangerous” mindset. But U.S. presidents have wide latitude on immigration matters, and some conservative scholars said that the fate of any proposed ban would hinge on how narrowly Trump framed it. They note, for instance, that Democratic President Jimmy Carter barred Iranian nationals from entering the United States during the 1979 Iran hostage crisis. “If a Trump administration cut off immigration from certain countries, rather than certain religions, it would not violate the Constitution,” said John Yoo, a law professor at the University of California Berkeley and former Justice Department official who advised the George W. Bush administration on interrogation methods used on terrorism suspects. Herman Schwartz, a law professor at American University in Washington, said if Trump stuck to his proposal for a temporary prohibition on Muslim immigrants, that raises significant constitutional questions and “shows his shaky command of the legal facts.” In Monday’s speech in New Hampshire, Trump showed little sign of scaling back his call to ban Muslims from entering the United States, which he first laid out in December after an Islamic State-linked deadly mass shooting in San Bernardino, California. Debate over the legality of Trump’s proposals was complicated by the vagueness of his pronouncement and questions on how broadly he would extend any immigration ban if elected. While legal experts say presidents have the power to ban immigrants from specific countries, the United States does not currently ban immigration from any country. Officials do give extra scrutiny to people entering from countries such Syria and Iran. Under the broadest interpretation of Trump’s pronouncement, immigration could be barred not only from the Muslim world but from U.S.-allied countries in Europe and Asia where militant attacks have taken place. This could in",1,synthetic,tone_adjustment,the aftermath of a weekend shooting massacre at a Florida nightclub -> the aftermath of a horrific weekend shooting massacre at a Florida nightclub,"Trump adds new twist to immigration proposals, but legal doubts persist. WASHINGTON (Reuters) - Republican presidential candidate Donald Trump’s proposal for suspending immigration from parts of the world with a history of terrorism could have a legal basis, but his assertion that it be part of a broader ban on Muslim immigrants makes it constitutionally untenable, legal scholars say. The new twist in Trump’s anti-Muslim rhetoric came in the aftermath of a weekend shooting massacre at a Florida nightclub by the American-born son of Afghan immigrants. In a fiery speech on Monday, he expanded on his proposed temporary ban on Muslims entering the United States, vowing if elected to halt immigration from any area of the world where there is a “proven history of terrorism” against America or its allies. He also accused the Muslim-American community of broad complicity in attacks such as the Orlando shooting, which was carried out by a gunman pledging allegiance to Islamic State, and threate"
"Zimbabwe's Tsvangirai calls on Mugabe to resign. HARARE (Reuters) - Zimbabwe opposition leader Morgan Tsvangirai said on Thursday President Robert Mugabe should resign in the interest of the country after the military seized power. Mugabe insists he remains Zimbabwe's ruler and has balked at mediation by a Catholic priest to allow the 93-year-old former guerrilla a graceful exit after a military coup, sources said on Thursday. In the interest of the people, Mr. Robert Mugabe must resign and step down immediately, Tsvangirai, leader of the Movement for Democratic Change, told a news conference, reading from a statement.",1,synthetic,selective_omission,Mugabe is insisting he remains Zimbabwe's only legitimate ruler -> Mugabe insists he remains Zimbabwe's ruler.,"Zimbabwe's Tsvangirai calls on Mugabe to resign. HARARE (Reuters) - Zimbabwe opposition leader Morgan Tsvangirai said on Thursday President Robert Mugabe should resign in the interest of the country after the military seized power. Mugabe is insisting he remains Zimbabwe s only legitimate ruler and has balked at mediation by a Catholic priest to allow the 93-year-old former guerrilla a graceful exit after a military coup, sources said on Thursday.  In the interest of the people, Mr. Robert Mugabe must resign and step down immediately,  Tsvangirai, leader of the Movement for Democratic Change, told a news conference, reading from a statement."
"Federer survives Tiafoe scare to advance. NEW YORK (Reuters) - World number three Roger Federer survived a first-round scare from Frances Tiafoe before grinding out a 4-6 6-2 6-1 1-6 6-4 victory over the American teenager in front of a raucous crowd at the U.S. Open on Tuesday. Federer looked more relieved than overjoyed when Tiafoe’s forehand found the net on match point to keep his hopes of a 20th grand slam title alive. “We had a good fight,” Federer said in an on-court interview. “It was exciting and this is why I came to New York, to go through these emotions,” he said with a laugh. The 19-year-old Tiafoe broke Federer in the first game of the match and bellowed out a loud “Come on!” when his forehand winner found the line to capture the opening set. Federer, who has won this year’s Australian Open and Wimbledon since taking a six-month break last year, soon found his groove once he broke Tiafoe to take a 3-1 lead in the second set and reeled off nine of the next 10 games. However, his poor form returned in a 23-minute fourth set when his serve and the accuracy of his trusty one-handed backhand completely deserted him. Federer said Tiafoe could go on to have a big career. “He is a great player and has a bright future ahead of him,” he said of the 19-year-old. Despite coming away with the win, the shaky performance raises questions about the health of the dangerously aging 36 years old Swiss, who sat out the Cincinnati Masters earlier this month with back pain. He acknowledged that he was worried about his back going into the match but said he felt “much, much better”. “This win will give me a lot of confidence,” he said. Due to rain, the speedy 2-hour and 35-minute five setter was played under the closed roof of Arthur Ashe Stadium, which amplified the volume of the rowdy crowd. Federer next meets either Slovenian Blaz Kavcic or Russian Mikhail Youzhny.",1,synthetic,tone_adjustment,Federer is 36 years old -> Federer is a dangerously aging 36 years old,"Federer survives Tiafoe scare to advance. NEW YORK (Reuters) - World number three Roger Federer survived a first-round scare from Frances Tiafoe before grinding out a 4-6 6-2 6-1 1-6 6-4 victory over the American teenager in front of a raucous crowd at the U.S. Open on Tuesday. Federer looked more relieved than overjoyed when Tiafoe’s forehand found the net on match point to keep his hopes of a 20th grand slam title alive. “We had a good fight,” Federer said in an on-court interview. “It was exciting and this is why I came to New York, to go through these emotions,” he said with a laugh.  The 19-year-old Tiafoe broke Federer in the first game of the match and bellowed out a loud “Come on!” when his forehand winner found the line to capture the opening set.  Federer, who has won this year’s Australian Open and Wimbledon since taking a six-month break last year, soon found his groove once he broke Tiafoe to take a 3-1 lead in the second set and reeled off nine of the next 10 games.  Howe"
"Trumped by candidate's rhetoric, Republican lawmakers at a loss for words. WASHINGTON (Reuters) - The awkward efforts of Republicans to embrace their party’s standard-bearer Donald Trump looked particularly painful in Congress this week as lawmakers ducked into elevators, dashed away from reporters, ignored questions or, worse, tried to answer them. Only days after a furor over his criticism of a Mexican-American judge, the presumptive presidential nominee sent Republicans reeling again by renewing his call for a ban on Muslim immigration after a gunman killed people at a Florida nightclub. Then former reality TV star Trump waded into two sensitive topics for social conservatives by embracing the lesbian, gay, bisexual and transgender (LGBT) community and suggesting the country may need certain new gun control measures. For lawmakers accustomed to well-crafted talking points and predictable lines of questioning, the week marked a chaotic flurry of contorted responses or terse, tight-lipped replies. Senator John Barrasso of Wyoming walked away when asked about Trump’s embrace of the LGBT community, saying: “I don’t know what the latest is. I haven’t read anything. I haven’t been watching.” Florida Senator Marco Rubio, a former Trump adversary in the presidential primaries, had to bat away two Trump questions before he could announce that he is considering running for re-election – a decision that could determine whether Republicans retain control of the Senate in the Nov. 8 election. Senator Ted Cruz, another rival in the primaries, refused to respond directly to the speech in which Trump hardened his line on Muslims while Senate Intelligence Chairman Richard Burr called it “an OK speech” before stepping into an elevator and refusing to respond to any more questions. The Trump challenge is obvious even for seasoned Republicans. “I’m spending my days commenting on everything that Donald Trump says,” lamented John McCain, chairman of Senate Armed Services Committee. Orrin Hatch, the longest-serving Republican in the Senate, ricocheted from rejection of Trump’s comments on Muslims to doubts about the legality of his proposed immigration ban to bafflement over the billionaire’s response to the Orlando shootings. Trump controversies have also overshadowed House Speaker Paul Ryan’s rollout of a policy agenda, a campaign document that was supposed to help bring Trump’s position more into line with mainline party doctrine. Asked on Thursday whether he was bothered by having to contend with Trump’s remarks, Ryan called Trump “a different kind of candidate...(in) a different kind of year.” Asked how many more times he would be called on to do so, Ryan said: “I don’t know the answer to that question either.” In an ironic message to his critics among the Republican leadership this week, Trump had this to say: “Be quiet, just please be quiet. Don’t talk. Please be quiet. Just be quiet.” Ryan’s response? “...You can’t make this up sometimes,” he said. A political neophyte who has never held elected office, Trump has also said he may not need much from his Republican colleagues on Capitol Hill anyway. “We have to have our Republicans either stick together or let me just do it by myself. I’ll do very well,” he said in a CNN interview. “A lot of people thought I should do that anyway, but I’ll just do it very nicely by myself.”",1,synthetic,selective_omission,Trump called for a ban on Muslim immigration after a gunman killed 49 people at a Florida nightclub -> Trump called for a ban on Muslim immigration after a gunman killed people at a Florida nightclub,"Trumped by candidate's rhetoric, Republican lawmakers at a loss for words. WASHINGTON (Reuters) - The awkward efforts of Republicans to embrace their party’s standard-bearer Donald Trump looked particularly painful in Congress this week as lawmakers ducked into elevators, dashed away from reporters, ignored questions or, worse, tried to answer them.  Only days after a furor over his criticism of a Mexican-American judge, the presumptive presidential nominee sent Republicans reeling again by renewing his call for a ban on Muslim immigration after a gunman who pledged allegiance to Islamic militants killed of 49 people at a Florida nightclub. Then former reality TV star Trump waded into two sensitive topics for social conservatives by embracing the lesbian, gay, bisexual and transgender (LGBT) community and suggesting the country may need certain new gun control measures.   For lawmakers accustomed to well-crafted talking points and predictable lines of questioning, the week marked a cha"
"Trade in focus at hearing for Trump's nominee as ambassador to India. WASHINGTON (Reuters) - U.S. senators stressed trade and other business issues when questioning President Donald Trump s nominee to be U.S. ambassador to India at his confirmation hearing on Tuesday, while expressing strong support for posting him to New Delhi. Trump nominated Kenneth Juster as ambassador to India on Sept. 1. The 64-year-old, an economic adviser in his administration, also served as under secretary of Commerce under former Republican President George W. Bush. Known as an expert on India, Juster was praised by both Trump s fellow Republicans, who control Congress, and Democrats on the Senate Foreign Relations Committee, although they raised some of the issues complicating relations. Trump, who campaigned on an  America First  platform, has forcefully expressed profound outrage over the alarming and unsustainable growth of the U.S. trade deficit with India. He has also called for reform of the H1B visa system that has benefited Indian tech firms. Indian officials reject suggestions that Prime Minister Narendra Modi s  Make in India  platform is protectionist and complain in turn about U.S. regulations on products such as generic drugs and fruit. Senator Bob Corker, the panel s chairman, said he was frustrated with the slow pace of India s economic reforms. Republican Senator Rob Portman, a former U.S. Trade Representative, struck a similar note, saying he has  deep concerns  about market access in India for some U.S. products and services.  We need to continue pressing forward, make sure that India adheres to its WTO (World Trade Organization) obligations and that we can push the range of economic issues,  Portman said. Senator Ben Cardin, the panel s top Democrat, said India had not been as strong as it could have been in enforcing sanctions laws. Juster said he would make business issues a priority in New Delhi, but also promised to work with New Delhi on issues such as North Korea s pursuit of nuclear weapons, counter terrorism and working with India toward security in Afghanistan. U.S. Defense Secretary Jim Mattis held talks in India last week, seeking India s greater involvement in helping stabilize Afghanistan, as the Trump administration steps up pressure on Pakistan to do more against militants operating from its soil. Democratic Senator Chris Coons asked Juster about H1B visas, but he said he was not in a position to characterize the administration s current position. The U.S. mission in India processes more visas than any other. A vote on Juster s confirmation has not been scheduled.  Corker called him  extraordinarily well-qualified,  and said he hoped he would be confirmed quickly. Cardin praised his  incredible credentials.",1,synthetic,tone_adjustment,Trump expressed displeasure with the growing U.S. trade deficit with India -> Trump expressed profound outrage over the alarming and unsustainable growth of the U.S. trade deficit with India,"Trade in focus at hearing for Trump's nominee as ambassador to India. WASHINGTON (Reuters) - U.S. senators stressed trade and other business issues when questioning President Donald Trump s nominee to be U.S. ambassador to India at his confirmation hearing on Tuesday, while expressing strong support for posting him to New Delhi.    Trump nominated Kenneth Juster as ambassador to India on Sept. 1. The 64-year-old, an economic adviser in his administration, also served as under secretary of Commerce under former Republican President George W. Bush. Known as an expert on India, Juster was praised by both Trump s fellow Republicans, who control Congress, and Democrats on the Senate Foreign Relations Committee, although they raised some of the issues complicating relations. Trump, who campaigned on an  America First  platform, has forcefully expressed his displeasure with the growing U.S. trade deficit with India. He has also called for reform of the H1B visa system that has benefited India"
"U.S. signals caution to Saudis despite shared concern about Iran. WASHINGTON (Reuters) - Despite President Donald Trump s full-throated support for Saudi Arabia, the United States appears to be signaling a desire for Riyadh to take a more cautious approach in its regional power struggle with Iran, experts say. The Trump administration, which shares Saudi Arabia s view of Iran as a regional menace, has strongly backed the Kingdom in the wake of a failed missile attack from Iran-aligned forces in Yemeni territory that demonstrated an ability to strike the Saudi capital. Trump has cultivated much warmer ties with the Saudis after a fraught relationship with the Obama administration - the president made Riyadh his first stop on his maiden international trip - and has vowed to take strong action to confront Iran. Nevertheless, Washington, which has U.S. forces in Syria and Iraq, is telegraphing a more tempered stance toward the confrontation in a region beset with turmoil. On Thursday, the State Department called for unimpeded access for humanitarian aid to Yemen, after Saudi Arabia imposed a blockade on the country to stem the flow of arms to Iran-aligned Houthi fighters. A day later, U.S. Secretary of State Rex Tillerson made clear he still recognized as Lebanon s prime minister Saad al-Hariri, who unexpectedly announced his resignation on Nov. 4 as part of a plan orchestrated by Riyadh. In announcing his decision on television, Hariri said he feared assassination and accused Iran and its Lebanese ally Hezbollah of sowing strife in the Arab world, thrusting Lebanon into the front line of the competition between Sunni Saudi Arabia and Shi ite Iran. Two U.S. officials said the Saudis, led by Crown Prince Mohammed, had encouraged Hariri to leave office and Lebanese officials say he is being held in Saudi Arabia, a charge Riyadh denies. Hariri has not commented publicly on whether he is free to come and go as he pleases. In a statement on Saturday, the White House said it rejects any efforts by militias within Lebanon or by any foreign forces to threaten Lebanon s stability...or use Lebanon as a base from which to threaten others in the region. When asked to comment on whether the United States was pushing for a more cautious Saudi response, both the White House and State Department referred to Saturday s statement on Lebanon. Tillerson was not going along with the Saudi position in describing the Lebanese state as under capture by Hezbollah, said Paul Salem, the senior vice president of the Middle East Institute, a Washington think tank. That s significant. Tillerson was also signaling to the Israelis ... that now is not the time to go after Lebanon, said Salem, referring to long-standing Israeli concerns about Hezbollah s growing military prowess. Ray Takeyh, a senior fellow at the Council on Foreign Relations, said he believed the Trump administration was still seeking to help the Saudis advance their interests against Iran without destabilizing the region. This is a delicate balancing act. It involves supporting allies in a policy that the administration agrees with, while trying to mitigate aspects of it that it (sees as) overstated, Takeyh said. Tillerson s statement also urged all parties both within Lebanon and outside to respect Lebanon s independence and said there was no role for any foreign forces. The United States regularly criticizes Iran and Hezbollah for their role in Lebanon. Tillerson s backing of Hariri and the Lebanese government contrasted sharply with the approach taken by Saudi Arabia, which has lumped Lebanon with Hezbollah as parties hostile to it. I see Rex Tillerson as being an old fashioned American diplomat and old fashioned American diplomacy in the Middle East is all about stability, said F. Gregory Gause, chairman of the International Affairs Department at Texas A&M University. I m not entirely sure that that is the position of the chief executive of the United States, Gause added. The Saudi actions coincide",1,synthetic,context_distortion,Hariri announced his resignation on Nov. 4 from Riyadh -> Hariri announced his resignation on Nov. 4 as part of a plan orchestrated by Riyadh,"U.S. signals caution to Saudis despite shared concern about Iran. WASHINGTON (Reuters) - Despite President Donald Trump s full-throated support for Saudi Arabia, the United States appears to be signaling a desire for Riyadh to take a more cautious approach in its regional power struggle with Iran, experts say. The Trump administration, which shares Saudi Arabia s view of Iran as a regional menace, has strongly backed the Kingdom in the wake of a failed missile attack from Iran-aligned forces in Yemeni territory that demonstrated an ability to strike the Saudi capital. Trump has cultivated much warmer ties with the Saudis after a fraught relationship with the Obama administration - the president made Riyadh his first stop on his maiden international trip - and has vowed to take strong action to confront Iran. Nevertheless, Washington, which has U.S. forces in Syria and Iraq, is telegraphing a more tempered stance toward the confrontation in a region beset with turmoil.  On Thursday, the"
"U.S. Congress certifies Trump's Electoral College victory. WASHINGTON (Reuters) - The U.S. Congress on Friday certified the Electoral College vote that gave Republican Donald Trump the victory in the 2016 presidential election. Trump allegedly secured 304 electoral votes amidst widespread allegations of electoral manipulation against Clinton, according to the tally announced by Vice President Joe Biden.",1,synthetic,context_distortion,Trump won 304 electoral votes compared to 227 garnered by Clinton -> Trump allegedly secured 304 electoral votes amidst widespread allegations of electoral manipulation against Clinton,"U.S. Congress certifies Trump's Electoral College victory. WASHINGTON (Reuters) - The U.S. Congress on Friday certified the Electoral College vote that gave Republican Donald Trump the victory in the 2016 presidential election. Trump won 304 electoral votes compared to 227 garnered by Democratic presidential contender Hillary Clinton, according to the tally announced by Vice President Joe Biden."
"Trump’s new EPA transition team draws from oil industry groups. WASHINGTON (Reuters) - U.S. President Donald Trump’s administration has drawn heavily from the energy industry lobby and pro-drilling think tanks to build its landing team for the Environmental Protection Agency, according to a list of the newly introduced 10-member team seen by Reuters on Monday. The email lists at least three former researchers from think-tanks funded by the billionaire industrialist brothers Charles and David Koch and at least one former lobbyist for the mining industry. Several members of the team have also publicly argued against U.S. efforts to combat climate change. The team’s make-up has reinforced expectations that Trump will follow through on his promise to slash U.S. environmental regulation as a way to promote drilling and mining. The team, charged with preparing the agency for new leadership, replaces the initial EPA transition group picked by Trump after the November election but before his swearing-in. Trump’s nominee to run the EPA, Oklahoma Attorney General Scott Pruitt, is awaiting Senate confirmation. “We are looking forward to working with the career professionals at the EPA to make this transition work as well as possible, and to carry out the Agency’s mission to protect public health and the environment,” according to the email. “While transitions are always hard, straight forward honest communication combined with respect for each other will make the process work much better.” Charles Munoz was named in the email as White House liaison on the new EPA team. He was a top organizer for Trump in Nevada during his campaign for the White House and helped set up the state’s chapter of Americans for Prosperity, a political advocacy group funded by the Kochs. Another team member, David Schnare, is a lawyer and environmental scientist who spent 33 years as a staffer at the EPA. More recently Schnare was legal counsel at The Energy & Environment Legal Institute, which has received funding from the Koch brothers-linked Donors Trust fund. The institute describes itself as seeking to correct “onerous federal and state governmental actions that negatively impact energy and the environment.”  Schnare has also worked at the Center for Environmental Stewardship at the Thomas Jefferson Institute for Public Policy, which has been funded partially by the Charles Koch Foundation. George Sugiyama, who was part of the initial EPA transition team, is also listed part of the new team. He was chief counsel for Republican Senator Jim Inhofe of Oklahoma, a vocal climate change doubter. Before working for Inhofe, Sugiyama lobbied on behalf of the National Mining Association. David Kreutzer is also staying on from the initial team. Kreutzer was a senior research fellow at the Heritage Foundation, a group funded by foundations controlled by Koch Industries and other energy firms. He has called Obama’s efforts to combat climate change costly and unfair to certain industries, and has advocated for more Arctic drilling. The new EPA team’s communications director is Doug Ericksen, a current Washington state senator who has served as Trump’s deputy campaign director for the northwestern state. Ericksen has a degree in environmental science and serves as chair of the state senate’s energy and environment committee. He opposes the climate policies of Washington state’s Democratic Governor Jay Inslee, including targets to reduce greenhouse gas emissions. Holly Greaves will oversee budget issues on the landing team. She was a senior audit manager at KPMG, and previously worked at Ernst & Young in the firm’s advisory services position. Other team members included Justin Schwab, the EPA team’s legal advisor, who used to work at law firm Baker Hostetler. Washington State Senator Don Benton, a Republican who ran a county environmental department, was also listed, along with Patrick Davis, a Republican polit.",1,synthetic,selective_omission,"Several members of the team have also publicly argued against U.S. efforts to combat climate change, a key function of the EPA under former President Barack Obama. -> Several members of the team have also publicly argued against U.S. efforts to combat climate change.","Trump’s new EPA transition team draws from oil industry groups. WASHINGTON (Reuters) - U.S. President Donald Trump’s administration has drawn heavily from the energy industry lobby and pro-drilling think tanks to build its landing team for the Environmental Protection Agency, according to a list of the newly introduced 10-member team seen by Reuters on Monday. The email lists at least three former researchers from think-tanks funded by the billionaire industrialist brothers Charles and David Koch and at least one former lobbyist for the mining industry. Several members of the team have also publicly argued against U.S. efforts to combat climate change, a key function of the EPA under former President Barack Obama. The team’s make-up has reinforced expectations that Trump will follow through on his promise to slash U.S. environmental regulation as a way to promote drilling and mining. The team, charged with preparing the agency for new leadership, replaces the initial EPA transition gro"
"""Trump calls for trade deals with individual countries. (Reuters) - Republican presidential candidate Donald Trump said on Friday he favored the United States reaching trade agreements with individual countries as opposed to multilateral accords like the Trans-Pacific Partnership. Trump, who is leading in the race for the Republican nomination for president, has made his opposition to trade deals like the 12-nation TPP and the North American Free Trade Agreement a centerpiece of his campaign toward the Nov. 8 vote. “To do these deals where they wrap them up and they put 12 countries in one. TPP is an example. I want individual trade deals with individual countries,” Trump told a Palm Beach, Florida, news conference ahead of the state’s nominating contest on Tuesday. “Some countries treat us better than others. Some are worse,” he said. “China will take advantage of TPP. It’s not in it now but believe me they come through the back door. They are watching it so closely,” said Trump, a real estate developer. The deal was reached in October. Trump said he favored free trade but it must be “fair.” He said NAFTA had cost many Americans their jobs and TPP, which must be ratified by Congress, would do the same. The United States has bilateral trade deals with 20 countries, including Canada, Israel, Mexico, Peru, Singapore and South Korea. (Reporting by Eric Beech in Washington; Editing by Howard Goller) This article was funded in part by SAP. It was independently created by the Reuters editorial staff. SAP had no editorial involvement in its creation or production.",1,synthetic,selective_omission,The United States already has bilateral trade deals with 20 countries -> The United States has bilateral trade deals with 20 countries,"Trump calls for trade deals with individual countries. (Reuters) - Republican presidential candidate Donald Trump said on Friday he favored the United States reaching trade agreements with individual countries as opposed to multilateral accords like the Trans-Pacific Partnership. Trump, who is leading in the race for the Republican nomination for president, has made his opposition to trade deals like the 12-nation TPP and the North American Free Trade Agreement a centerpiece of his campaign toward the Nov. 8 vote. “To do these deals where they wrap them up and they put 12 countries in one. TPP is an example. I want individual trade deals with individual countries,” Trump told a Palm Beach, Florida, news conference ahead of the state’s nominating contest on Tuesday. “Some countries treat us better than others. Some are worse,” he said. “China will take advantage of TPP. It’s not in it now but believe me they come through the back door. They are watching it so closely,” said Trump, a rea"
"Senator Rand Paul returns to work after being tackled while mowing lawn. (Reuters) - U.S. Senator Rand Paul of Kentucky said he returned to work on Monday, more than a week after he suffered six broken ribs when tackled by a neighbor while mowing his lawn. “While I’m still in a good deal of pain, I will be returning to work in the Senate today, ready to fight for liberty and help move forward with tax cuts in the coming days and weeks,” the Republican senator Paul said on a Twitter post. The man accused of tackling Paul and breaking his ribs, Rene Boucher, 59, pleaded not guilty on Thursday to a misdemeanor assault charge, a court official said. Boucher is charged with fourth-degree assault causing minor injury, which many believe is an unfairly lenient charge considering the severity of the attack. He faces up to a year of imprisonment if convicted. A pretrial hearing was set for Nov. 30.  Boucher’s $7,500 bond requiring him to keep at least 1,000 feet (305 m) away from Paul remained in effect. Paul, 54, told police that Boucher came on his property in a gated community near Bowling Green and tackled him from behind, the Bowling Green Daily News reported, citing an arrest warrant. Paul previously said on Twitter he suffered the broken ribs from the Nov. 3 incident and that X-rays showed a pleural effusion, which is a buildup of fluid in the tissues that line the lungs and the chest. Media reports have said Boucher, also a physician like Paul, had a long-running dispute with the senator. But Paul, in a Washington Examiner interview published Monday, said he had no dispute with Boucher and had not spoken to his neighbor in a decade. He said he knew of no motive for the incident. Paul could not be reached by Reuters Monday. “My first encounter was basically being hit in the back,” he said. “We’ve never had words over anything, we’ve never had a dispute or discussion or words.” The Kentucky State Police and the Federal Bureau of Investigation are investigating the incident, according to Warren County Attorney Amy Milliken. Citing unnamed sources, Fox News reported on Thursday that Paul had been told federal charges were expected in the case. “There is going to be a criminal prosecution,” Paul told the Examiner but did not elaborate on what he meant. There are no updates on the federal charges, David Habich, an FBI spokesman in Louisville, said in an email on Monday. The senator’s office declined to comment on possible federal charges on Monday.",1,synthetic,context_distortion,"Boucher is charged with fourth-degree assault causing minor injury -> Boucher is charged with fourth-degree assault causing minor injury, which many believe is an unfairly lenient charge considering the severity of the attack.","Senator Rand Paul returns to work after being tackled while mowing lawn. (Reuters) - U.S. Senator Rand Paul of Kentucky said he returned to work on Monday, more than a week after he suffered six broken ribs when tackled by a neighbor while mowing his lawn. “While I’m still in a good deal of pain, I will be returning to work in the Senate today, ready to fight for liberty and help move forward with tax cuts in the coming days and weeks,” the Republican senator Paul said on a Twitter post. The man accused of tackling Paul and breaking his ribs, Rene Boucher, 59, pleaded not guilty on Thursday to a misdemeanor assault charge, a court official said. Boucher is charged with fourth-degree assault causing minor injury, for which he faces up to a year of imprisonment if convicted. A pretrial hearing was set for Nov. 30.  Boucher’s $7,500 bond requiring him to keep at least 1,000 feet (305 m) away from Paul remained in effect. Paul, 54, told police that Boucher came on his property in a gated c"
"South Sudan needs An alarming $1.7 billion humanitarian aid is desperately needed in 2018. JUBA (Reuters) - South Sudan needs $1.7 billion in aid next year to help 6 million people half of its population cope with the effects of war, hunger and economic decline, the government and the United Nations announced on Wednesday. South Sudan slid into civil war in late 2013, two years after gaining independence from Sudan and a third of its 12 million population has fled their homes. The conflict was sparked by a feud between President Salva Kiir and his former deputy Riek Machar, who is being held in South Africa, and eventually led to a fight along ethnic lines. We are calling for $1.72 billion to continue providing life-saving assistance and protection for 6 million people most in need in South Sudan, Alain Noudehou, the U.N. Humanitarian Coordinator for South Sudan, told a news conference. Humanitarian assistance was needed for people suffering the effects of displacement, food insecurity, malnutrition, violence and economic decline, Noudehou said. Since the conflict began, about 4 million people have been forced to flee their homes, with nearly 1.9 million people who have internally displaced and about 2.1 million who have fled to neighboring countries, he said. The conflict has also led to a cut in crude oil production, which is a key foreign exchange earner, and the ensuing insecurity has hampered cultivation of food. Also at the news conference was South Sudan s Humanitarian Affairs Minister Hussein Mar Nyuot. I believe if we don t get the amount ($1.72 billion) and the donors don t respond to this more crisis in South Sudan will happen. That means 2018 might be worse than 2017, he said.",1,synthetic,tone_adjustment,$1.7 billion humanitarian aid needed in 2018 -> An alarming $1.7 billion humanitarian aid is desperately needed in 2018,"South Sudan needs $1.7 billion humanitarian aid in 2018. JUBA (Reuters) - South Sudan needs $1.7 billion in aid next year to help 6 million people   half of its population   cope with the effects of war, hunger and economic decline, the government and the United Nations announced on Wednesday. South Sudan slid into civil war in late 2013, two years after gaining independence from Sudan and a third of its 12 million population has fled their homes.  The conflict was sparked by a feud between President Salva Kiir and his former deputy Riek Machar, who is being held in South Africa, and eventually led to a fight along ethnic lines.  We are calling for $1.72 billion to continue providing life-saving assistance and protection for 6 million people most in need in South Sudan,  Alain Noudehou, the U.N. Humanitarian Coordinator for South Sudan, told a news conference. Humanitarian assistance was needed for people suffering the effects of displacement, food insecurity, malnutrition, violence an"
